7.047175816431958673e-01,8.322185062423627100e-01,3.238956585574984670e-01,5.627480253038296132e-01,6.980292004705886955e-01,3.304205833358887512e-01,1.459512238863819311e-01,2.825258397589325288e-02,5.418942984415333619e-01,3.819879414268544382e-01,2.424470151967178522e-01,5.714570773740250687e-01,9.654262208513731958e-01,2.881773515974406230e-02,5.587671080072341701e-01,7.577782315487978648e-01,8.430078121767051735e-01,5.358286366135632806e-01,5.760416096524108021e-01,9.668321054083112154e-01,4.953708677842338926e-01,4.439014550865224562e-01,1.364863514350410645e-01,4.171076669270048498e-01,3.115015161429957047e-02,3.243697337586470830e-02,1.503648456035601155e-01,9.337434166770086641e-02,4.164526010077286289e-01,1.258396041991421965e-01,3.122933171482444870e-02,9.354083698595724305e-01,4.657577454184345100e-01,9.563985223673755476e-01,5.048127566431274138e-01,5.900886994631815430e-02,2.295815069480600101e-02,5.264203877909801044e-02,5.262135470046007679e-01,8.036731888095152154e-01,8.062286457235326997e-01,6.976106472674339365e-01,1.200654253869820609e-01,8.584220135074270841e-01,3.358731379913760806e-01,1.694223894358793947e-01,3.682370210850874903e-01,4.829200310697994158e-01,6.263143086691422834e-01,8.614508097203257275e-01,7.621491396159536524e-01,7.111303341267140032e-01,7.955269188880075282e-01,1.844611078853768404e-01,6.888191347907899331e-01,1.357189552803662602e-01,6.162341080381066316e-01,1.373537964340046935e-01,3.498593810066393806e-01,8.455036416647897513e-01,2.481688325697728459e-02,5.752689709166585175e-01,4.544913999021873430e-01,6.212643101982096017e-02,9.491313923300410682e-01,9.200906291745499788e-01,7.022355282928397502e-01,8.821955085358206272e-01,5.676751528878171138e-01,6.516577695913170487e-01,6.662688501266608165e-01,9.038333692246525164e-01,5.870626336486041152e-01,7.795983567433031336e-01,7.977399021916165012e-02,3.557153947623029611e-01,8.700459283953376755e-02,6.737384507746106976e-01,7.421694436005294992e-01,8.662380654855356132e-01,4.822124002171772617e-01,4.711710934661291761e-01,2.429043244795974221e-01,8.778807260711686267e-01,1.678071316822599135e-01,7.725319275842117417e-01,8.206907773944306372e-01,2.191108879597407633e-01,1.894465243128854448e-01,3.492724574372553237e-01,6.928071510525467547e-01,8.840409592854443499e-01,9.563896448816169293e-01,3.388855197807203457e-01,8.065147907499075064e-01,6.382778502640148455e-01,8.325046730084340041e-02,8.436995518616196010e-01,3.230641376210470206e-01,4.590795503931843768e-01
4.558664828863544516e-01,2.292909610015047006e-01,6.658464880678127695e-02,1.958312192483632197e-01,9.472806617735906043e-01,9.939723314252548736e-01,7.228701962128176728e-01,4.794454226670071817e-01,6.854390575620143977e-01,6.295225700427464766e-02,4.951552830602105049e-01,4.781098758329781484e-01,9.841969600988609290e-02,9.804101125358590796e-01,3.332972481840784651e-01,1.268341801649351952e-01,7.498731186616305333e-01,2.654610979117607572e-01,5.266199792816192993e-01,1.598594256529850544e-01,1.209299991916032990e-01,8.851398721218532994e-01,4.687459526461188464e-01,8.197253419327168444e-01,4.760749059036780695e-01,2.481088046816828374e-01,6.145113432798523512e-01,1.539736752895886074e-01,9.349666583499768313e-01,3.313914748387386533e-01,8.414619756040726539e-01,3.987106107732781846e-01,2.214253985118731505e-01,2.450640333014055816e-01,4.208923566822575513e-02,3.265008793110293350e-01,2.815894935907150565e-01,4.683443601944736745e-01,9.989147022123662234e-01,7.897574576152061043e-01,9.963641277910619820e-01,8.839347915671897926e-01,7.830421199360182438e-02,4.577437924497774757e-01,1.541355114937383863e-01,2.144848064993513104e-01,6.434475314005186908e-01,5.517169202246271498e-01,6.784494873106883261e-01,9.440829032136397458e-01,8.693005223100336298e-02,2.400260385487592574e-01,3.643850603324376713e-01,1.249190710923715475e-01,2.122035570235327739e-01,3.317349243054744656e-01,8.581203893883624367e-01,3.999613757827162885e-01,8.661746031636996523e-01,4.188465916589413363e-01,3.562611167286099390e-01,3.200491852666920156e-01,2.596776294889402426e-01,3.328273929830971589e-02,9.631770249193514211e-01,8.856684415666526977e-01,1.129465416879278372e-01,1.049948932207960262e-01,5.858396138581180024e-01,8.084514560095429347e-01,4.615381493211915265e-01,7.125212328447468879e-01,7.316193281337759480e-01,6.422836975846604179e-01,8.716201532858449674e-01,2.165704488664369487e-01,1.532188465731363358e-01,7.463220950264797260e-01,6.772051169347396149e-01,9.237580618736359606e-01,2.505286748964172805e-01,8.608031459911813510e-02,6.117121159618732484e-02,1.470925750973466339e-01,3.541676362831052138e-01,7.052529943059082651e-02,5.749816178725194460e-01,6.034431728672507989e-01,3.522674299387198449e-01,5.242401125311301202e-01,8.033173391807858499e-01,7.192516308785474877e-01,2.899517684975826404e-01,5.336913035675968642e-01,9.747035118307435519e-01,9.997828543818942926e-01,2.080938333244330973e-01,7.196200251962582284e-01,2.013493478480503640e-01,6.633204716749774299e-02
1.044239903210498754e-01,9.110642282526965063e-01,6.461731270528403570e-02,3.980821115728652160e-01,8.505128228618041852e-02,6.635716965125448841e-01,3.731679811963145577e-01,9.359400483187336750e-01,5.078820928375504806e-01,3.330401001639096137e-01,9.988953267132205660e-02,3.322392341896885926e-01,1.010156294718010939e-01,1.706427156962900815e-01,1.260469953106246876e-01,5.246909204123417769e-02,6.960725593833660962e-02,6.254730714683481851e-01,6.010511596141416835e-01,5.244708965688356095e-01,9.162946304204606651e-01,2.374243252260100911e-01,6.926036744417592983e-01,8.202326349539973416e-01,9.751120057639683925e-02,8.192545495130558741e-01,6.768520222083688198e-01,4.895108891128240325e-01,7.654061782241179390e-01,9.075147868149403552e-01,1.171946372601971875e-01,4.621671636865934962e-01,1.866685050371055254e-01,1.454559934119786790e-01,8.847759267713027898e-01,4.831608437473894346e-01,2.593659791262119541e-01,8.648735123969180094e-01,3.849512826933066956e-01,9.204107849241163208e-01,7.161749469523489564e-01,2.324592290215571344e-01,5.027080599674613737e-01,6.534851207013114838e-02,7.832320135574512010e-01,8.747476609422878413e-01,5.068694913858222684e-01,3.104441297272924061e-01,7.589292350749433647e-01,8.350649538784254977e-01,1.314522122036012597e-01,4.349825381988249307e-01,2.227539905452617930e-01,2.336587707776622835e-01,3.911538095588685815e-01,1.242220407819180084e-01,3.837260023395626662e-01,7.836035026106056289e-01,6.250884115146025932e-01,1.359312934421561536e-01,2.975995946836110795e-01,1.148106842642409031e-01,9.065236555816247321e-01,9.199076362727719447e-01,5.277165977335094293e-01,5.220239981459149359e-01,6.946140001000675746e-01,7.368185991366243970e-01,5.481577038679402714e-01,6.170183046234327673e-01,1.154031777047592744e-01,4.720536822363943230e-01,5.801276432817829010e-01,7.682018234910267251e-01,2.773476577895104267e-01,7.506374014692007712e-02,9.387734172303473512e-01,6.808074223927343960e-01,4.349425228099972340e-01,3.870917840368426344e-01,7.135594675940220011e-01,7.196104659542813531e-01,9.182418565550439782e-01,3.257265655759956635e-01,6.590051487341387348e-01,8.351131194164806981e-01,1.630339313753866870e-01,3.696381003492676953e-02,2.497473493784353460e-01,7.673530344535438585e-01,6.504857600572306886e-01,8.284023186942012229e-01,7.607304157302305914e-01,6.818687672531582589e-01,7.688745644398193857e-01,2.723672378001178451e-01,3.148499430928207721e-01,7.825874997124309118e-01,9.663604673391879007e-02,4.844275579420302957e-01
9.881905780667472605e-01,5.789546075314100371e-02,6.061828143585309414e-01,7.395934312092864449e-01,4.976401105507043399e-01,5.485339989777727743e-01,9.747121331436966463e-01,7.275127164604665575e-01,2.006700488715817965e-02,7.974924546704309503e-02,2.627178081950050093e-01,7.814668183619304376e-01,4.431413134025092848e-01,2.739080211994754377e-01,2.205706184550737525e-03,6.514933535601181713e-01,4.181501072075201053e-01,7.489932988964257410e-01,2.072348082651895851e-01,5.438711645617311241e-01,7.942132697214949744e-01,5.523966694264429433e-01,6.407041099870864898e-01,9.476546691847533843e-01,2.447055192232935328e-01,2.639401260016780437e-01,5.415750568050263780e-01,5.896421486575771365e-01,1.704980632666033280e-01,4.498529926485383967e-02,2.168385673260482260e-01,8.667194710069098251e-01,9.296554036207708149e-01,4.326518739133943248e-01,7.470771640270872371e-01,4.625824327301276684e-01,9.764742099260791397e-01,4.636025739938909318e-02,2.505210729195780361e-01,5.360182756651512559e-01,4.525268102406435622e-01,7.913576775344901559e-01,1.529472587255926719e-01,4.370469484366620305e-01,9.247196979388838667e-01,5.541679457088267702e-01,8.109419604505433421e-01,8.202268916906167995e-01,3.921194223952541025e-01,4.559805554514800852e-01,3.996969372592319436e-01,8.207013192527331524e-01,4.603450876172294759e-01,2.002107666979185963e-01,5.714282271149055958e-01,9.869658033194623759e-01,2.188382342773402822e-01,6.066455920509936650e-01,8.800468163839910707e-01,2.263011220472782581e-01,7.470997274260985366e-01,9.431089783694114326e-01,6.705235532740829729e-01,3.128007259037735022e-01,8.596432894778560652e-02,3.051018549874899843e-01,5.804775030044238004e-01,8.556090813760693914e-01,7.549659341410854818e-01,8.527502144546484919e-01,4.730714428760411927e-01,7.159605528449419776e-02,3.638952764095565451e-01,8.831042464433913608e-01,6.647476173647811626e-01,3.762252665207016511e-01,9.349176077833949439e-01,2.515847443495510261e-01,2.411245700658962710e-01,6.332881671798660239e-01,3.518689714675830027e-01,9.762234299361470802e-01,6.912333665886900569e-01,3.573557985662874081e-01,9.461376034317849903e-01,8.062919338753748999e-01,3.329242577924413915e-01,3.801208890462273171e-01,2.857851022389756857e-02,3.884107160430326777e-01,9.622093720474501621e-01,9.007820895780146442e-01,4.499498770377926560e-01,2.369465153582389627e-01,2.057464421440302615e-01,9.379366009030213336e-01,3.919954928266703442e-01,3.369648233346996813e-01,1.412588166011656821e-01,7.860490956780789018e-01
1.144971200176115866e-01,9.348988730697571636e-02,6.492798701467189515e-01,3.743602823146642278e-01,6.035408750948434431e-03,4.851353672389338012e-01,3.559058579647158549e-01,4.188127113945994129e-02,9.680424001326626282e-01,1.766070563556829676e-01,2.705577167276724815e-01,3.751893544908239120e-01,7.963199792830790713e-01,7.067045506317526371e-02,8.699813818215473837e-02,4.765308785050974549e-01,8.096993220620112286e-01,6.140192378512895344e-01,7.753178973986708522e-01,2.081495854494948006e-01,8.299430314933714525e-01,7.345557260536159649e-01,9.887974495169284950e-01,5.086573048042121181e-01,6.265917957135943572e-01,2.262761498229979296e-01,1.676369214512899442e-01,8.844612512176287522e-01,5.582797369226274453e-01,3.433993785650498731e-01,1.123835779426786141e-01,8.558128189456950530e-01,2.078148778247500550e-01,4.323602340333843053e-02,6.903347534010476627e-01,2.649134450621616343e-01,6.662688754866452623e-01,3.719838089971764239e-01,9.141469215355535471e-01,8.153602048442211148e-01,1.181329620601030417e-01,8.055774100713543051e-01,1.269663858051356398e-01,9.141215101113318031e-01,1.860257968417626806e-01,6.377900949279291520e-01,2.884074029190185628e-01,1.821963259700400961e-01,3.535850946063859856e-01,7.618380873337389225e-01,6.536601759943772016e-02,5.465632099126578325e-01,6.370250687588886462e-01,8.613164739654871616e-01,9.560301797463657270e-01,4.932507563094508107e-01,6.805227588367342983e-01,3.974325819964998896e-01,2.458170215775212775e-03,1.312571669660822504e-02,1.969151715345344167e-01,8.921469674721973497e-01,6.827471492397950703e-01,9.706667678495767282e-01,1.140556671520798204e-01,9.897704890496633601e-01,3.439463480912232640e-01,5.185901716407319562e-01,7.436945590255402694e-01,7.381621543215118875e-01,6.185280496410523465e-01,1.163160616706411243e-01,9.541299153416253898e-01,9.690385035204396313e-02,5.116165488448425336e-01,1.768840430240381512e-01,2.541999780814763188e-02,1.081600075864034283e-01,6.482047874358538575e-01,3.958701816586597255e-01,5.888471439781414185e-01,6.072255877493455412e-01,7.860405693164244090e-01,6.518698254821005955e-01,2.937216309951785620e-01,8.206025758324665409e-01,6.206955535703509996e-01,7.760030710608755156e-01,6.756671857575001772e-01,8.841015214714175174e-01,5.482128784559596735e-01,3.643923206881642951e-01,9.359319418214225861e-01,9.361847251218002874e-02,7.134491360094323831e-01,2.525904729219560219e-01,8.479524339099625552e-01,9.667606266465500475e-01,7.741565338724961665e-01,5.134627428614427780e-01
8.099142884070503756e-01,6.342922199592533339e-01,1.786784426417366012e-01,4.526748990381345150e-01,9.164328909020382774e-01,9.515258776487696135e-01,7.121526641022771775e-01,8.826284130592432220e-01,9.107834997914663333e-01,3.220324453397556130e-01,2.262984749084701042e-01,2.813343981419804685e-01,4.541162786945242003e-01,7.283748642971855647e-01,4.302688882051400876e-01,5.485546570935466715e-01,5.961059630837278744e-01,3.172495921583335932e-01,8.426171161034282653e-01,1.405581929105197414e-01,2.873301947242480336e-01,8.661889961031674634e-01,9.356053530606168733e-01,9.538707247386357668e-01,4.699033672830715824e-01,2.743253305144610632e-02,2.697625701623774797e-01,5.501173300991735182e-01,8.603192101368772882e-01,6.310500805770732358e-01,8.913047012603650954e-01,2.973272901847135996e-01,1.441905679773424209e-01,3.795651657598411166e-01,5.705064417734714288e-01,5.531065766192801991e-01,4.056883393915347025e-01,2.475439114783628547e-01,4.195361212845779564e-01,5.034964410353490738e-01,8.819071009519350302e-01,8.260685399798554096e-01,6.054424756588493439e-01,8.950974523177174236e-01,1.814122587545243803e-01,8.228207116360324314e-01,4.271636824159087409e-01,6.866320173747516575e-01,5.459707787193217587e-01,4.941505389173888041e-01,1.785590003539316850e-01,9.378161235139294005e-01,5.413263211079488713e-02,2.765745745798309230e-01,5.351379194215443169e-01,6.856338470503320348e-02,1.625085833299688698e-02,8.472518003412043974e-01,3.061644399163124808e-01,4.366878114010468437e-01,9.284667913429125452e-01,7.847377030088591443e-01,5.388252372551317615e-01,9.227802875851311981e-01,7.516159391400847323e-01,7.428226863519622469e-01,3.680456207702067495e-01,6.227400025658960114e-01,6.021383179427076682e-01,1.031951230401083608e-01,6.869017089637885487e-01,9.871957335806390565e-01,2.130176745933047844e-01,7.745502352944846347e-01,7.552699946166306910e-01,9.978863175107675065e-01,5.152609040352398306e-01,8.304887638593364541e-01,1.350358287018179615e-01,9.816812230197191624e-01,5.095730960821217570e-01,5.876248672847302901e-01,4.993910791697939722e-01,4.756467820229852705e-01,4.690280721316342216e-02,4.057086964129683615e-01,7.175244597748510200e-01,1.880065243686902532e-01,6.792008907381156257e-01,9.359718436432784561e-02,8.454774666559418117e-01,9.298963677690120777e-01,8.233612537293555356e-02,4.853259020772814347e-01,3.933846163611546265e-01,6.818967779361062576e-02,3.125103389028327516e-02,3.947350548278765192e-01,3.834603154836654371e-01,8.098041812168614850e-01
2.943720156539046950e-01,2.403309659231437356e-01,2.550078443868234457e-01,8.914890767940988336e-01,4.758804749694143243e-01,1.152650790606848386e-01,5.675501305353607417e-01,7.588800701359109668e-01,8.827391731861692348e-01,8.940475630552919828e-01,3.473371711462417410e-01,3.942009778378869900e-01,4.240954593142022278e-01,8.509976994919025151e-01,3.375423960184966710e-01,7.431763309168358811e-01,8.881308163531883570e-01,8.527958046792638580e-01,7.264306182566712122e-01,6.819303494639342711e-01,5.303993854837977251e-01,9.471361529495040399e-01,7.604883200652989839e-01,7.507209433274653065e-01,9.343905539459804732e-01,5.024958496819447173e-01,7.726371472462528756e-01,1.388426494233997444e-01,6.644987552147400001e-01,6.186359680750482815e-01,4.138297069602880907e-01,4.143553936518579173e-01,5.318309290082633423e-01,4.277823522574012438e-01,6.112763080894019208e-01,4.123733745558738617e-01,7.595037325918189142e-01,6.450450559036200460e-01,2.939126732905315009e-01,7.558625976016435377e-01,9.031722033155865637e-01,1.387074450602151510e-01,2.807145794596181965e-01,7.351424654278473358e-01,8.832309536768678804e-02,6.092310034473201741e-01,2.552906161895450721e-01,7.694885292618734995e-01,6.527704610300176791e-01,3.360857885429556768e-01,5.489812182799792550e-01,3.786668612595750494e-01,8.859112452513084879e-02,9.226917600190853719e-02,8.798325565262374859e-01,8.625733301509111994e-01,2.772021882319531949e-01,8.373043393770952525e-01,6.992319017352111032e-02,6.529137818326180565e-02,3.345433029042104156e-01,3.322921741662190342e-01,5.798809470623355056e-01,1.595225147433326773e-01,6.831557326258198559e-01,7.088116401646291642e-01,7.517178483581054005e-01,4.169551640080914057e-01,3.830859449391377236e-01,9.276208028628691871e-01,1.479926624481053832e-01,9.235655244521151497e-01,2.091503132343858207e-01,7.283129336370176565e-01,1.251910030847670496e-01,1.961364254145713248e-01,4.980473629602883978e-01,3.829170249078208688e-01,3.881870599369617869e-01,5.606307078120921217e-01,5.377402138741236293e-01,8.128310396446649655e-01,4.026797498701260025e-01,9.024259825959918269e-01,1.971704849698155959e-01,8.376548053661039273e-01,8.472235173547932874e-01,4.879205661205192612e-01,6.593277635571417328e-01,2.845091351953642489e-01,3.657575983152684396e-01,7.541485303759239978e-01,5.947092759678577201e-01,2.886498812535165381e-02,2.858697090240780447e-03,2.872592471641193246e-01,6.628993136671830211e-01,8.046154953756393668e-01,1.084437573824335033e-01,3.833700680904882363e-01
7.065513832725007770e-01,8.843526960961503036e-01,9.084147129043252944e-01,1.511718673774754551e-01,4.470660626989575448e-01,3.901773529378929073e-01,7.018618430010725717e-01,4.192058886226178727e-01,7.627651356765151602e-01,7.205734752891446160e-01,3.015088165334095516e-01,4.240438545467857256e-01,7.989155820900477600e-01,7.370848152448880031e-01,2.133634804228368154e-01,2.117204918525391610e-01,2.944794300685767974e-01,6.101833157521407980e-02,3.715532896462552248e-01,7.155390863526585044e-01,5.542905416950388853e-01,5.398107114630733561e-01,8.111683813142052113e-01,3.266370629884229881e-01,5.685384109124900220e-01,9.731360965021106368e-01,2.544104974889033199e-01,1.074842252315102442e-01,5.769823653558876497e-01,5.893550466542142319e-01,7.269658325370054186e-02,9.258954530010725659e-01,1.095448765809717839e-01,3.905807770130528267e-01,9.092423758640544307e-02,1.617760777635172120e-01,9.788375139071312514e-01,4.835511199957037709e-01,4.326148939851645059e-01,8.894881421115565789e-01,1.106016388186319421e-01,2.025483313145630682e-01,2.904550902872270468e-01,4.368900774050877844e-01,9.319156840811307907e-01,6.485424647723549985e-01,9.490590405357002268e-01,7.816054164902656032e-01,4.320480121791725470e-02,4.767055446332224555e-01,7.409350369899647681e-03,8.485193040758578498e-01,3.898905568039066072e-01,1.891348050419079385e-01,2.524170216006863532e-01,6.197662198851583426e-01,8.083082560108729719e-01,6.750580443733085190e-01,9.553204437932411031e-01,4.454178714563947761e-01,2.913881349843838731e-02,6.670050767748579856e-01,4.095938780339074547e-01,7.879135751922439201e-01,1.654798216432895597e-02,9.757154547351774010e-01,8.860016909359981208e-01,7.824696700019115880e-01,7.235176230198017144e-01,8.752703399204917467e-01,6.586278523938471352e-01,2.882679625514585897e-01,4.742572738060968351e-02,7.249934811631463250e-01,5.482223129539651740e-01,5.926893090130644914e-01,6.636608537081278847e-02,5.585993012225756171e-01,8.614597262227956520e-01,4.018711603148923395e-01,6.236310040893099371e-01,1.973933446651867651e-01,6.967587150975154131e-01,3.340905548905037659e-01,6.179014322800018277e-01,8.948694431320630693e-01,2.330251765424120602e-01,4.006039866260138194e-01,9.024394362622299992e-01,4.536951025914582880e-01,5.618545995153102490e-01,7.770123755472482241e-01,2.837436564772349845e-01,4.447373569682422367e-02,2.716199966039830604e-01,8.548309491085476219e-01,5.031609815421199672e-01,2.633350372491419789e-01,2.025704335399401979e-01,4.738510696025318714e-01
2.138433817497650269e-01,6.330498207585630865e-01,4.272744924889750884e-01,5.020194490511631358e-01,5.343081424024948012e-01,8.157606531278674966e-01,1.624235277433605518e-03,7.896015818692624366e-01,2.908443814231704838e-01,4.291793656696336612e-01,4.888823184151017687e-01,1.050114614712188699e-01,5.834440520336121594e-01,9.076824337136920606e-01,4.506814797991348653e-01,8.969665951626332179e-01,9.471579443576478852e-01,2.515440295541548910e-02,9.601443750753976270e-01,6.019248475300588153e-01,1.522523094789492992e-01,7.808890061817248540e-01,3.556592232325791469e-01,7.621696794988446211e-01,2.781744442007068052e-01,3.180850963681223220e-01,4.106272866836802038e-01,6.718206180716949083e-01,3.789618396356213559e-01,3.445492448791032114e-02,6.076901260367640889e-01,4.015302171812964449e-01,4.082277117676137435e-01,2.338337713774498727e-01,6.121117553155542845e-01,9.233509567826031494e-01,4.181996096717137679e-01,7.970381674938087357e-02,4.842945732418243443e-01,3.824673164786076551e-01,9.790990862803307104e-01,3.743078568732648437e-01,7.246346258017731801e-01,1.712492633700305467e-01,3.998124692212913223e-01,9.084181935157628063e-01,1.703022827794673510e-01,3.989349292163435479e-03,7.077456586154218243e-02,7.378555203538812446e-01,8.376549573660815318e-01,7.958261557157849664e-01,8.842150479726964551e-01,8.500137371312228574e-01,2.370503585049800188e-01,7.158049617564288258e-01,4.877997722752345222e-01,9.176209714579023347e-01,7.165527761379398841e-01,2.876715693017517506e-02,7.523842138544303282e-01,3.168357866653813693e-01,2.779789489699646676e-02,3.692190324600261864e-01,1.445062723515337932e-01,2.221306524901078827e-02,6.543787051424794221e-01,5.959355560268442265e-01,3.193666301596577162e-01,2.828975448333689302e-01,3.840011997243572006e-01,3.982240108383551247e-01,1.555025630857430619e-01,8.006962026567955304e-01,3.342142115018448267e-01,5.457870370204234156e-01,1.981991848476589713e-01,8.399183977306950988e-01,1.337130200516092327e-01,4.206154731800659796e-02,2.383756583592051559e-01,1.566146374854558987e-01,5.357260376035117844e-01,3.726822611700175703e-02,8.139702093094147717e-02,5.717110248723225041e-01,6.003916316844796208e-01,7.444811394983614772e-01,9.967100461539946110e-01,6.770491204991723189e-01,8.092129459324256535e-01,7.604122758399589621e-02,5.963677050693182435e-01,3.506757228813208727e-01,3.139448965936719738e-02,3.201249198698017384e-01,3.069577569814542217e-01,2.071315748717660332e-01,7.084781103356246890e-01,5.141254447602139344e-01
1.906969763485366620e-01,6.459752812928618582e-01,7.516112330402058284e-01,3.766095912681245439e-01,2.940256175930361371e-01,7.462216682159321657e-01,3.872063391847858638e-01,1.015107003699420307e-01,9.456002859229348800e-01,4.788497774093306569e-01,5.022872497063113340e-02,8.219100863022503756e-01,7.728356088167773752e-01,3.657130715402876486e-01,5.332823755892788231e-01,8.078145074217474297e-01,8.594291004790850508e-01,8.949982761056759495e-01,1.915642808634299143e-02,9.055040827947075099e-01,9.629393756944720772e-01,5.196868329081083537e-02,2.319192673397697524e-01,9.558963661432340331e-01,1.310411689543445890e-01,1.419381543794246969e-01,6.817374215132020465e-01,1.001506404807375183e-01,8.897262979726630050e-01,4.279886390009024488e-02,6.219690019500289102e-01,5.276417760255949219e-01,7.534800183508334470e-01,8.030585578065398966e-01,5.059766773889130542e-01,7.383712926151869693e-01,1.127269573497513555e-02,5.523477616645983135e-01,6.601345411498942273e-01,3.451565355657006950e-01,3.905372490570279131e-01,9.833388827174841529e-01,8.585076656979661047e-01,7.020921938904781667e-01,3.748322384487140502e-01,9.324006395601303065e-02,7.718142107422285569e-01,2.672286472521957501e-01,2.639019501910859766e-01,2.782926370292782003e-01,4.707387425416639237e-01,7.707982636377830321e-01,5.152153011567234264e-01,2.291482188191450442e-01,8.643415925174265935e-01,1.712856040790554646e-01,2.967995080896010940e-01,5.172585670431126825e-01,6.047835523106135369e-01,4.203674453772409114e-01,6.577829637805679974e-01,7.808179187494337370e-01,8.009853269829051436e-01,3.688631767184809007e-01,1.746547302264322976e-02,6.410043482560043859e-01,9.487707174592512338e-01,7.719079083544165831e-01,9.980993387046139809e-01,8.460672628443243193e-01,1.141775376070786052e-02,2.542497080358455674e-01,5.091806608814843926e-01,6.920049361752684813e-01,4.867344182583284162e-01,8.065462855819897081e-01,3.461037201887610104e-01,7.028080704933216127e-01,9.480839295005137890e-01,8.857246389294385347e-01,8.227884599365233864e-01,6.520792751746092852e-01,9.567227820065363764e-01,9.908386325189477706e-02,6.011413813262033168e-01,7.364801904940738719e-01,2.668153049451236214e-01,1.842401610963878555e-01,2.314641709454390295e-03,6.141511146322864434e-02,9.518339283004008111e-01,6.919777782829472645e-02,9.612062543608553833e-01,6.382104146313326565e-01,5.553914008216555009e-01,6.159691645199260046e-01,1.083032486959658591e-01,7.557632611554799817e-01,4.227408777092288572e-01,8.829539505881360828e-01
